step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
163,0,0.4141,0.1979,2.3931,0,-,3.26e-05,9.27,0.0989
164,0,0.4236,0.1842,2.2654,0,-,3.2800000000000004e-05,9.27,0.0975
165,0,0.3753,0.1883,2.2579,0,-,3.3e-05,9.26,0.0955
166,0,0.4458,0.1898,2.3442,0,-,3.32e-05,9.26,0.0959
167,0,0.4175,0.1831,2.2486,0,-,3.3400000000000005e-05,9.28,0.0961
168,0,0.4115,0.1813,2.2247,0,-,3.3600000000000004e-05,9.27,0.0965
169,0,0.4471,0.1838,2.285,0,-,3.38e-05,9.27,0.0993
170,0,0.4277,0.1776,2.204,0,-,3.4000000000000007e-05,9.27,0.1012
171,0,0.445,0.1778,2.223,0,-,3.4200000000000005e-05,9.27,0.0956
172,0,0.4251,0.173,2.1555,0,-,3.4399999999999996e-05,9.28,0.0995
173,0,0.4383,0.1695,2.133,0,-,3.46e-05,9.28,0.0976
174,0,0.4805,0.1613,2.0932,0,-,3.48e-05,9.27,0.096
175,0,0.4695,0.1795,2.2643,0,-,3.5e-05,9.28,0.0962
176,0,0.4965,0.1718,2.2146,0,-,3.52e-05,9.27,0.0961
177,0,0.3921,0.1772,2.1642,0,-,3.54e-05,9.27,0.0993
178,0,0.4507,0.1691,2.1418,0,-,3.56e-05,9.27,0.1001
179,0,0.4614,0.1667,2.1286,0,-,3.58e-05,9.27,0.0993
180,0,0.4248,0.1798,2.2225,0,-,3.6e-05,9.27,0.1043
181,0,0.4837,0.1747,2.2309,0,-,3.62e-05,9.27,0.1036
182,0,0.4362,0.1729,2.1653,0,-,3.6400000000000004e-05,9.27,0.1008
183,0,0.3732,0.1741,2.1138,0,-,3.66e-05,9.27,0.1018
184,0,0.4246,0.1706,2.1308,0,-,3.68e-05,9.27,0.1021
185,0,0.4271,0.1744,2.1715,0,-,3.7e-05,9.27,0.1001
186,0,0.46,0.1725,2.1853,0,-,3.72e-05,9.27,0.0993
187,0,0.3714,0.1845,2.2164,0,-,3.74e-05,9.27,0.1017
188,0,0.4182,0.1741,2.1593,0,-,3.76e-05,9.28,0.1037
189,0,0.4085,0.174,2.1486,0,-,3.7800000000000004e-05,9.27,0.0966
190,0,0.443,0.1669,2.1117,0,-,3.8e-05,9.27,0.1006
191,0,0.4701,0.1681,2.1516,0,-,3.82e-05,9.26,0.0971
192,0,0.4103,0.1657,2.0675,0,-,3.8400000000000005e-05,9.27,0.0957
193,0,0.4075,0.1747,2.154,0,-,3.86e-05,9.26,0.0979
194,0,0.4556,0.1651,2.1061,0,-,3.88e-05,9.27,0.1006
195,0,0.4226,0.1674,2.0969,0,-,3.9000000000000006e-05,9.26,0.0982
196,0,0.4229,0.1772,2.195,0,-,3.9200000000000004e-05,9.27,0.0963
197,0,0.4375,0.161,2.0479,0,-,3.94e-05,9.27,0.098
198,0,0.4941,0.1625,2.1194,0,-,3.960000000000001e-05,9.27,0.096
199,0,0.4464,0.1747,2.1933,0,-,3.9800000000000005e-05,9.27,0.0963
200,0,0.4561,0.1726,2.1819,0,-,4e-05,9.26,0.0965
201,0,0.4465,0.1588,2.0341,0,-,4.02e-05,9.26,0.0972
202,0,0.4362,0.1682,2.1186,0,-,4.0400000000000006e-05,9.26,0.1001
203,0,0.4364,0.1633,2.0692,0,-,4.0600000000000004e-05,9.26,0.098
204,0,0.4897,0.1527,2.0167,0,-,4.08e-05,9.26,0.0965
205,0,0.4373,0.1642,2.0789,0,-,4.1e-05,9.26,0.0963
206,0,0.3816,0.162,2.0013,0,-,4.12e-05,9.26,0.1006
