step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
174,0,0.4331,0.1774,2.2067,0,-,3.48e-05,6.41,0.0739
175,0,0.4439,0.1755,2.1989,0,-,3.5e-05,6.41,0.0727
176,0,0.4746,0.172,2.1949,0,-,3.52e-05,6.41,0.0772
177,0,0.4217,0.1821,2.2424,0,-,3.54e-05,6.41,0.0722
178,0,0.4603,0.1757,2.2173,0,-,3.56e-05,6.41,0.0736
179,0,0.4405,0.1796,2.2363,0,-,3.58e-05,6.41,0.0767
180,0,0.4483,0.1705,2.1535,0,-,3.6e-05,6.41,0.0719
181,0,0.4558,0.1793,2.2486,0,-,3.62e-05,6.41,0.0779
182,0,0.4111,0.1736,2.1469,0,-,3.6400000000000004e-05,6.41,0.0745
183,0,0.4328,0.1753,2.1862,0,-,3.66e-05,6.41,0.0712
184,0,0.424,0.1796,2.2199,0,-,3.68e-05,6.41,0.0727
185,0,0.4397,0.1669,2.109,0,-,3.7e-05,6.41,0.0892
186,0,0.4152,0.1712,2.1277,0,-,3.72e-05,6.41,0.0736
187,0,0.4289,0.1725,2.1539,0,-,3.74e-05,6.41,0.0765
188,0,0.4509,0.1651,2.1015,0,-,3.76e-05,6.41,0.0817
189,0,0.361,0.1694,2.0546,0,-,3.7800000000000004e-05,6.41,0.0731
190,0,0.4146,0.1707,2.1212,0,-,3.8e-05,6.41,0.0754
191,0,0.4447,0.1688,2.1328,0,-,3.82e-05,6.41,0.0757
192,0,0.4003,0.1767,2.1675,0,-,3.8400000000000005e-05,6.41,0.0729
193,0,0.4849,0.1671,2.1564,0,-,3.86e-05,6.41,0.0752
194,0,0.4798,0.1682,2.1613,0,-,3.88e-05,6.41,0.0727
195,0,0.4253,0.1759,2.1843,0,-,3.9000000000000006e-05,6.41,0.0775
196,0,0.434,0.1633,2.0669,0,-,3.9200000000000004e-05,6.41,0.0728
197,0,0.4443,0.166,2.1044,0,-,3.94e-05,6.41,0.0752
198,0,0.4577,0.1683,2.1405,0,-,3.960000000000001e-05,6.41,0.0783
199,0,0.3991,0.1697,2.0957,0,-,3.9800000000000005e-05,6.41,0.0737
200,0,0.4428,0.1637,2.0798,0,-,4e-05,6.41,0.0729
201,0,0.4277,0.1625,2.0526,0,-,4.02e-05,6.41,0.0766
202,0,0.4368,0.1645,2.0816,0,-,4.0400000000000006e-05,6.41,0.0723
203,0,0.4565,0.1586,2.0421,0,-,4.0600000000000004e-05,6.41,0.0809
204,0,0.4273,0.1682,2.1094,0,-,4.08e-05,6.41,0.0755
205,0,0.3973,0.1605,2.0023,0,-,4.1e-05,6.41,0.0722
206,0,0.4103,0.1611,2.0216,0,-,4.12e-05,6.41,0.0752
207,0,0.4661,0.156,2.0263,0,-,4.14e-05,6.41,0.074
208,0,0.4398,0.1624,2.0642,0,-,4.16e-05,6.41,0.0783
209,0,0.4185,0.158,1.9981,0,-,4.18e-05,6.41,0.0719
210,0,0.4187,0.1597,2.0159,0,-,4.2e-05,6.41,0.077
211,0,0.4447,0.1611,2.0561,0,-,4.22e-05,6.41,0.081
212,0,0.4255,0.1529,1.9542,0,-,4.24e-05,6.41,0.0775
213,0,0.4173,0.1468,1.8856,0,-,4.26e-05,6.41,0.0738
214,0,0.4323,0.1537,1.969,0,-,4.2800000000000004e-05,6.41,0.0753
215,0,0.4535,0.1572,2.0255,0,-,4.3e-05,6.41,0.0744
216,0,0.4771,0.1535,2.0125,0,-,4.32e-05,6.41,0.0732
217,0,0.4236,0.1581,2.0044,0,-,4.3400000000000005e-05,6.41,0.0746
218,0,0.3699,0.1601,1.9708,0,-,4.36e-05,6.41,0.0811
219,0,0.4221,0.154,1.9623,0,-,4.38e-05,6.41,0.0729
220,0,0.3742,0.1615,1.9892,0,-,4.4000000000000006e-05,6.41,0.0792
221,0,0.4304,0.1549,1.9797,0,-,4.4200000000000004e-05,6.41,0.0716
222,0,0.4397,0.1525,1.9646,0,-,4.44e-05,6.41,0.0742
223,0,0.4128,0.1523,1.9359,0,-,4.46e-05,6.41,0.0795
224,0,0.4241,0.1499,1.923,0,-,4.4800000000000005e-05,6.41,0.0758
225,0,0.3548,0.1557,1.912,0,-,4.5e-05,6.41,0.0732
226,0,0.4052,0.1512,1.9177,0,-,4.52e-05,6.41,0.0751
227,0,0.4462,0.1505,1.9515,0,-,4.5400000000000006e-05,6.41,0.0905
228,0,0.4357,0.1504,1.94,0,-,4.5600000000000004e-05,6.41,0.0839
229,0,0.3827,0.1587,1.9702,0,-,4.58e-05,6.41,0.0838
230,0,0.3984,0.1523,1.9214,0,-,4.600000000000001e-05,6.41,0.0815
231,0,0.4227,0.1506,1.9291,0,-,4.6200000000000005e-05,6.41,0.0753
232,0,0.4532,0.1417,1.8707,0,-,4.64e-05,6.41,0.0828
233,0,0.4199,0.1466,1.8863,0,-,4.660000000000001e-05,6.41,0.073
234,0,0.4211,0.1555,1.9763,0,-,4.6800000000000006e-05,6.41,0.0789
235,0,0.4255,0.1468,1.8933,0,-,4.7e-05,6.41,0.0726
236,0,0.3905,0.1395,1.7852,0,-,4.72e-05,6.41,0.0745
237,0,0.3816,0.1443,1.8245,0,-,4.74e-05,6.41,0.0794
238,0,0.4026,0.141,1.8128,0,-,4.76e-05,6.41,0.0843
239,0,0.3995,0.1475,1.8742,0,-,4.78e-05,6.41,0.0812
240,0,0.3927,0.1503,1.8958,0,-,4.8e-05,6.41,0.0743
241,0,0.4492,0.1404,1.853,0,-,4.82e-05,6.41,0.0747
242,0,0.386,0.1417,1.8034,0,-,4.8400000000000004e-05,6.41,0.0869
243,0,0.4146,0.1474,1.8887,0,-,4.86e-05,6.41,0.0828
244,0,0.3696,0.1406,1.7761,0,-,4.88e-05,6.41,0.0724
245,0,0.3855,0.141,1.7955,0,-,4.9e-05,6.41,0.0815
246,0,0.4029,0.1455,1.8579,0,-,4.92e-05,6.41,0.0733
247,0,0.4039,0.1383,1.787,0,-,4.94e-05,6.41,0.0719
248,0,0.3863,0.1422,1.8085,0,-,4.96e-05,6.41,0.0772
249,0,0.4141,0.1317,1.7308,0,-,4.9800000000000004e-05,6.41,0.0742
250,0,0.3631,0.1431,1.7946,0,-,5e-05,6.41,0.0731
251,0,0.4427,0.1391,1.8335,0,-,5.02e-05,6.41,0.0782
252,0,0.3931,0.1298,1.6912,0,-,5.0400000000000005e-05,6.41,0.0763
253,0,0.4374,0.1437,1.8741,0,-,5.0600000000000003e-05,6.41,0.0737
254,0,0.4312,0.1432,1.863,0,-,5.08e-05,6.41,0.0726
255,0,0.4105,0.1428,1.8382,0,-,5.1000000000000006e-05,6.41,0.0735
256,0,0.3711,0.1401,1.7724,0,-,5.1200000000000004e-05,6.41,0.074
257,0,0.4148,0.1358,1.773,0,-,5.14e-05,6.41,0.0727
258,0,0.3769,0.1363,1.7402,0,-,5.16e-05,6.41,0.0731
259,0,0.4253,0.131,1.7354,0,-,5.1800000000000005e-05,6.41,0.0748
260,0,0.3653,0.1378,1.7435,0,-,5.2000000000000004e-05,6.41,0.0731
261,0,0.4093,0.1372,1.7809,0,-,5.22e-05,6.41,0.0754
262,0,0.3445,0.1299,1.6437,0,-,5.2400000000000007e-05,6.41,0.0733
263,0,0.4217,0.1277,1.699,0,-,5.2600000000000005e-05,6.41,0.0782
264,0,0.3555,0.1358,1.7136,0,-,5.28e-05,6.41,0.0724
265,0,0.3631,0.1308,1.6707,0,-,5.300000000000001e-05,6.41,0.0802
266,0,0.3989,0.1318,1.7169,0,-,5.3200000000000006e-05,6.41,0.0751
267,0,0.3973,0.1296,1.6932,0,-,5.3400000000000004e-05,6.41,0.0801
268,0,0.4302,0.127,1.6997,0,-,5.360000000000001e-05,6.41,0.0777
269,0,0.3877,0.1266,1.6537,0,-,5.380000000000001e-05,6.41,0.0767
270,0,0.4063,0.1321,1.7277,0,-,5.4000000000000005e-05,6.41,0.0727
271,0,0.4348,0.125,1.6846,0,-,5.420000000000001e-05,6.41,0.0758
272,0,0.405,0.131,1.7148,0,-,5.440000000000001e-05,6.41,0.0756
273,0,0.4103,0.128,1.6904,0,-,5.4600000000000006e-05,6.41,0.0777
274,0,0.4368,0.1252,1.6891,0,-,5.4800000000000004e-05,6.41,0.077
275,0,0.401,0.1317,1.7179,0,-,5.500000000000001e-05,6.41,0.076
276,0,0.3463,0.1222,1.5678,0,-,5.520000000000001e-05,6.41,0.0776
277,0,0.4435,0.1155,1.5987,0,-,5.5400000000000005e-05,6.41,0.0745
278,0,0.4141,0.1137,1.5513,0,-,5.560000000000001e-05,6.41,0.0727
279,0,0.3767,0.121,1.5864,0,-,5.580000000000001e-05,6.41,0.0739
280,0,0.3799,0.1181,1.5609,0,-,5.6000000000000006e-05,6.41,0.0805
281,0,0.407,0.1173,1.5803,0,-,5.620000000000001e-05,6.41,0.0729
282,0,0.4691,0.1113,1.5823,0,-,5.6399999999999995e-05,6.41,0.083
283,0,0.442,0.1146,1.5885,0,-,5.66e-05,6.41,0.077
284,0,0.4408,0.1214,1.6553,0,-,5.68e-05,6.41,0.0727
285,0,0.3496,0.112,1.4695,0,-,5.6999999999999996e-05,6.41,0.0781
