step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
129,0,0.6157,0.2191,2.8068,0,-,2.58e-05,6.41,0.0766
130,0,0.5665,0.2161,2.7274,0,-,2.6000000000000002e-05,6.41,0.0771
131,0,0.5753,0.2173,2.7483,0,-,2.6200000000000003e-05,6.41,0.0791
132,0,0.5516,0.2122,2.6733,0,-,2.64e-05,6.41,0.0807
133,0,0.6637,0.2094,2.7581,0,-,2.6600000000000003e-05,6.41,0.0885
134,0,0.5919,0.2132,2.7241,0,-,2.6800000000000004e-05,6.41,0.085
135,0,0.6398,0.2125,2.7647,0,-,2.7000000000000002e-05,6.41,0.0843
136,0,0.5905,0.208,2.6701,0,-,2.7200000000000004e-05,6.41,0.0854
137,0,0.5366,0.2174,2.7104,0,-,2.7400000000000002e-05,6.41,0.0919
138,0,0.6079,0.2196,2.804,0,-,2.7600000000000003e-05,6.41,0.0804
139,0,0.5682,0.2067,2.635,0,-,2.7800000000000005e-05,6.41,0.0853
140,0,0.6013,0.2051,2.6524,0,-,2.8000000000000003e-05,6.41,0.0826
141,0,0.5741,0.2059,2.6331,0,-,2.8199999999999998e-05,6.41,0.0826
142,0,0.5916,0.2132,2.7233,0,-,2.84e-05,6.41,0.0802
143,0,0.5591,0.2136,2.6953,0,-,2.86e-05,6.41,0.0767
144,0,0.6126,0.2011,2.6233,0,-,2.88e-05,6.41,0.0763
145,0,0.6515,0.193,2.5816,0,-,2.9e-05,6.41,0.08
146,0,0.5813,0.2065,2.6459,0,-,2.9199999999999998e-05,6.41,0.0763
147,0,0.6103,0.1949,2.5597,0,-,2.94e-05,6.41,0.075
148,0,0.6294,0.1952,2.5815,0,-,2.96e-05,6.41,0.0775
149,0,0.5921,0.2011,2.6035,0,-,2.98e-05,6.41,0.0774
150,0,0.525,0.2029,2.5539,0,-,3e-05,6.41,0.0765
151,0,0.525,0.2084,2.6088,0,-,3.02e-05,6.41,0.0761
152,0,0.5887,0.207,2.6584,0,-,3.04e-05,6.41,0.0774
153,0,0.5689,0.1997,2.5658,0,-,3.06e-05,6.41,0.0903
154,0,0.5658,0.1921,2.4869,0,-,3.08e-05,6.41,0.0849
155,0,0.4934,0.1964,2.457,0,-,3.1e-05,6.41,0.0839
156,0,0.6029,0.1897,2.5001,0,-,3.12e-05,6.41,0.0811
157,0,0.5525,0.1931,2.4839,0,-,3.1400000000000004e-05,6.41,0.0804
158,0,0.5493,0.1875,2.4246,0,-,3.16e-05,6.41,0.0831
159,0,0.5695,0.1988,2.5571,0,-,3.18e-05,6.41,0.0856
160,0,0.5856,0.1951,2.5368,0,-,3.2000000000000005e-05,6.41,0.0842
161,0,0.5263,0.188,2.4064,0,-,3.2200000000000003e-05,6.41,0.0842
162,0,0.5201,0.1904,2.4243,0,-,3.24e-05,6.41,0.0774
163,0,0.5884,0.1848,2.4363,0,-,3.26e-05,6.41,0.0788
164,0,0.5773,0.1875,2.4527,0,-,3.2800000000000004e-05,6.41,0.082
165,0,0.594,0.1901,2.495,0,-,3.3e-05,6.41,0.0847
166,0,0.5851,0.1928,2.513,0,-,3.32e-05,6.41,0.0853
167,0,0.5833,0.1871,2.4543,0,-,3.3400000000000005e-05,6.41,0.0825
168,0,0.5531,0.1832,2.3856,0,-,3.3600000000000004e-05,6.41,0.086
169,0,0.5633,0.1783,2.3459,0,-,3.38e-05,6.41,0.0846
170,0,0.5637,0.1897,2.4611,0,-,3.4000000000000007e-05,6.41,0.0871
171,0,0.5257,0.1865,2.391,0,-,3.4200000000000005e-05,6.41,0.0849
172,0,0.5857,0.182,2.4062,0,-,3.4399999999999996e-05,6.41,0.0852
173,0,0.6261,0.1832,2.4577,0,-,3.46e-05,6.41,0.0809
174,0,0.5912,0.1794,2.3854,0,-,3.48e-05,6.41,0.0841
175,0,0.5862,0.1836,2.4223,0,-,3.5e-05,6.41,0.0815
176,0,0.6024,0.183,2.4321,0,-,3.52e-05,6.41,0.0762
177,0,0.5439,0.1873,2.4164,0,-,3.54e-05,6.41,0.0783
178,0,0.5366,0.1761,2.2971,0,-,3.56e-05,6.41,0.077
179,0,0.5575,0.1872,2.4292,0,-,3.58e-05,6.41,0.0831
180,0,0.5866,0.1725,2.3116,0,-,3.6e-05,6.41,0.0777
181,0,0.5997,0.1858,2.458,0,-,3.62e-05,6.41,0.0781
182,0,0.5631,0.1776,2.3387,0,-,3.6400000000000004e-05,6.41,0.0803
183,0,0.5469,0.1802,2.3492,0,-,3.66e-05,6.41,0.0762
184,0,0.6012,0.1851,2.4519,0,-,3.68e-05,6.41,0.0789
185,0,0.5358,0.1797,2.3329,0,-,3.7e-05,6.41,0.0846
186,0,0.5913,0.1765,2.3563,0,-,3.72e-05,6.41,0.0839
187,0,0.6062,0.1713,2.3195,0,-,3.74e-05,6.41,0.0851
188,0,0.5929,0.1743,2.3354,0,-,3.76e-05,6.41,0.0838
189,0,0.5632,0.1712,2.2757,0,-,3.7800000000000004e-05,6.41,0.0871
190,0,0.5563,0.181,2.3667,0,-,3.8e-05,6.41,0.0822
191,0,0.5906,0.1702,2.2924,0,-,3.82e-05,6.41,0.0855
192,0,0.5245,0.179,2.3149,0,-,3.8400000000000005e-05,6.41,0.0847
193,0,0.5062,0.1752,2.2582,0,-,3.86e-05,6.41,0.0847
194,0,0.5403,0.175,2.2903,0,-,3.88e-05,6.41,0.083
195,0,0.5972,0.1835,2.4322,0,-,3.9000000000000006e-05,6.41,0.0876
196,0,0.5696,0.1671,2.2405,0,-,3.9200000000000004e-05,6.41,0.0872
197,0,0.5582,0.1662,2.2206,0,-,3.94e-05,6.41,0.0845
198,0,0.6091,0.1747,2.3559,0,-,3.960000000000001e-05,6.41,0.0847
199,0,0.5891,0.1641,2.2302,0,-,3.9800000000000005e-05,6.41,0.084
200,0,0.532,0.1682,2.2138,0,-,4e-05,6.41,0.0838
201,0,0.5922,0.1671,2.2636,0,-,4.02e-05,6.41,0.0849
202,0,0.6075,0.1682,2.2892,0,-,4.0400000000000006e-05,6.41,0.0842
203,0,0.602,0.1605,2.2071,0,-,4.0600000000000004e-05,6.41,0.0852
204,0,0.5865,0.1628,2.2144,0,-,4.08e-05,6.41,0.0759
205,0,0.5112,0.1641,2.1525,0,-,4.1e-05,6.41,0.0779
206,0,0.5217,0.1753,2.2743,0,-,4.12e-05,6.41,0.0821
207,0,0.5314,0.1612,2.1437,0,-,4.14e-05,6.41,0.0851
208,0,0.5558,0.1656,2.2113,0,-,4.16e-05,6.41,0.0869
209,0,0.5648,0.1608,2.1728,0,-,4.18e-05,6.41,0.083
210,0,0.5833,0.1666,2.2493,0,-,4.2e-05,6.41,0.0835
211,0,0.5229,0.1625,2.1477,0,-,4.22e-05,6.41,0.0878
212,0,0.5738,0.1529,2.1028,0,-,4.24e-05,6.41,0.0817
213,0,0.5372,0.1557,2.0942,0,-,4.26e-05,6.41,0.086
214,0,0.5757,0.1518,2.0942,0,-,4.2800000000000004e-05,6.41,0.0863
215,0,0.4564,0.1645,2.1011,0,-,4.3e-05,6.41,0.0852
216,0,0.5478,0.1597,2.1452,0,-,4.32e-05,6.41,0.087
217,0,0.5347,0.16,2.1343,0,-,4.3400000000000005e-05,6.41,0.0809
218,0,0.5641,0.1594,2.158,0,-,4.36e-05,6.41,0.0902
219,0,0.5176,0.1623,2.1406,0,-,4.38e-05,6.41,0.0845
220,0,0.5389,0.1625,2.1636,0,-,4.4000000000000006e-05,6.41,0.0826
221,0,0.5673,0.1541,2.1081,0,-,4.4200000000000004e-05,6.41,0.088
222,0,0.5946,0.1649,2.2437,0,-,4.44e-05,6.41,0.0861
223,0,0.538,0.1612,2.1499,0,-,4.46e-05,6.41,0.087
224,0,0.58,0.1527,2.107,0,-,4.4800000000000005e-05,6.41,0.0838
225,0,0.551,0.1527,2.0783,0,-,4.5e-05,6.41,0.0863
226,0,0.5998,0.1549,2.1492,0,-,4.52e-05,6.41,0.0847
227,0,0.5282,0.1578,2.106,0,-,4.5400000000000006e-05,6.41,0.0882
228,0,0.6035,0.1561,2.1649,0,-,4.5600000000000004e-05,6.41,0.087
229,0,0.5291,0.1541,2.0702,0,-,4.58e-05,6.41,0.0854
