step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
167,0,0.5812,0.1904,2.4855,0,-,3.3400000000000005e-05,9.27,0.099
168,0,0.5318,0.1956,2.4874,0,-,3.3600000000000004e-05,9.27,0.0991
169,0,0.5466,0.1861,2.4077,0,-,3.38e-05,9.27,0.1014
170,0,0.541,0.2,2.5407,0,-,3.4000000000000007e-05,9.27,0.0986
171,0,0.528,0.1877,2.4047,0,-,3.4200000000000005e-05,9.27,0.0996
172,0,0.5472,0.1757,2.3044,0,-,3.4399999999999996e-05,9.26,0.1017
173,0,0.5585,0.1755,2.3131,0,-,3.46e-05,9.27,0.1001
174,0,0.5057,0.1773,2.2791,0,-,3.48e-05,9.26,0.0985
175,0,0.5462,0.1813,2.3591,0,-,3.5e-05,9.27,0.0987
176,0,0.5745,0.183,2.4046,0,-,3.52e-05,9.27,0.0997
177,0,0.5606,0.1786,2.3467,0,-,3.54e-05,9.27,0.0991
178,0,0.601,0.1776,2.3765,0,-,3.56e-05,9.28,0.0989
179,0,0.6047,0.1755,2.3593,0,-,3.58e-05,9.28,0.1015
180,0,0.5093,0.1891,2.4004,0,-,3.6e-05,9.27,0.1001
181,0,0.5793,0.1788,2.3674,0,-,3.62e-05,9.27,0.0986
182,0,0.5491,0.1783,2.3325,0,-,3.6400000000000004e-05,9.27,0.0989
183,0,0.5929,0.1763,2.3562,0,-,3.66e-05,9.27,0.099
184,0,0.5581,0.1805,2.3629,0,-,3.68e-05,9.27,0.099
185,0,0.5054,0.1868,2.3734,0,-,3.7e-05,9.27,0.1027
186,0,0.5488,0.1797,2.3455,0,-,3.72e-05,9.27,0.1022
187,0,0.5033,0.1833,2.3364,0,-,3.74e-05,9.28,0.1021
188,0,0.5748,0.177,2.3448,0,-,3.76e-05,9.27,0.0985
189,0,0.563,0.1713,2.2758,0,-,3.7800000000000004e-05,9.27,0.099
190,0,0.5774,0.1712,2.2894,0,-,3.8e-05,9.27,0.0988
191,0,0.5748,0.1689,2.2639,0,-,3.82e-05,9.27,0.0989
192,0,0.5829,0.1739,2.3216,0,-,3.8400000000000005e-05,9.27,0.0989
193,0,0.5285,0.1773,2.3015,0,-,3.86e-05,9.27,0.1044
194,0,0.5118,0.1789,2.3005,0,-,3.88e-05,9.28,0.0984
195,0,0.5148,0.172,2.2351,0,-,3.9000000000000006e-05,9.27,0.0996
196,0,0.5474,0.189,2.4374,0,-,3.9200000000000004e-05,9.27,0.0999
197,0,0.5735,0.1683,2.2567,0,-,3.94e-05,9.27,0.099
198,0,0.4956,0.1723,2.2182,0,-,3.960000000000001e-05,9.27,0.0989
199,0,0.5145,0.1824,2.339,0,-,3.9800000000000005e-05,9.27,0.0991
200,0,0.5745,0.175,2.3243,0,-,4e-05,9.27,0.0991
201,0,0.5219,0.1691,2.2127,0,-,4.02e-05,9.28,0.0997
202,0,0.5453,0.1657,2.2027,0,-,4.0400000000000006e-05,9.28,0.0994
203,0,0.5453,0.1681,2.2259,0,-,4.0600000000000004e-05,9.28,0.0989
204,0,0.5524,0.1595,2.147,0,-,4.08e-05,9.27,0.1015
205,0,0.5528,0.1753,2.3057,0,-,4.1e-05,9.27,0.0988
206,0,0.5034,0.1739,2.2426,0,-,4.12e-05,9.27,0.101
207,0,0.5475,0.1661,2.2083,0,-,4.14e-05,9.27,0.0991
208,0,0.5425,0.1665,2.2078,0,-,4.16e-05,9.26,0.099
209,0,0.5435,0.1683,2.2265,0,-,4.18e-05,9.27,0.0989
210,0,0.5465,0.1623,2.1691,0,-,4.2e-05,9.27,0.0989
211,0,0.5401,0.1626,2.1661,0,-,4.22e-05,9.27,0.0999
212,0,0.5687,0.1693,2.2619,0,-,4.24e-05,9.28,0.0994
213,0,0.5452,0.1631,2.1764,0,-,4.26e-05,9.27,0.0986
214,0,0.4976,0.1667,2.1642,0,-,4.2800000000000004e-05,9.26,0.0992
215,0,0.5459,0.1643,2.1888,0,-,4.3e-05,9.26,0.0991
