step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
256,0,0.402,0.137,1.7721,0,-,5.1200000000000004e-05,9.27,0.1413
257,0,0.3923,0.136,1.7519,0,-,5.14e-05,9.27,27.7058
258,0,0.3875,0.1319,1.7066,0,-,5.16e-05,9.27,0.0934
259,0,0.397,0.135,1.7469,0,-,5.1800000000000005e-05,9.27,0.1335
260,0,0.4455,0.1402,1.8473,0,-,5.2000000000000004e-05,9.27,0.1061
261,0,0.4532,0.1274,1.7268,0,-,5.22e-05,9.27,0.1163
262,0,0.3816,0.1376,1.7578,0,-,5.2400000000000007e-05,9.28,0.0977
263,0,0.4012,0.1319,1.7202,0,-,5.2600000000000005e-05,9.27,0.109
264,0,0.4232,0.1315,1.7385,0,-,5.28e-05,9.27,0.106
265,0,0.3772,0.1372,1.7489,0,-,5.300000000000001e-05,9.27,0.1171
266,0,0.4058,0.1349,1.7552,0,-,5.3200000000000006e-05,9.27,0.1081
267,0,0.421,0.1374,1.7948,0,-,5.3400000000000004e-05,9.27,0.1054
268,0,0.3999,0.1321,1.721,0,-,5.360000000000001e-05,9.27,0.1061
269,0,0.4171,0.1303,1.7204,0,-,5.380000000000001e-05,9.26,0.1155
270,0,0.4092,0.1377,1.786,0,-,5.4000000000000005e-05,9.26,0.1023
271,0,0.4443,0.1282,1.7259,0,-,5.420000000000001e-05,9.27,0.1047
272,0,0.466,0.133,1.796,0,-,5.440000000000001e-05,9.28,0.1067
273,0,0.4144,0.1283,1.6978,0,-,5.4600000000000006e-05,9.27,0.1119
274,0,0.4196,0.1276,1.6952,0,-,5.4800000000000004e-05,9.28,0.1021
275,0,0.3814,0.1359,1.7406,0,-,5.500000000000001e-05,9.28,0.1106
276,0,0.4522,0.1288,1.7397,0,-,5.520000000000001e-05,9.28,0.1056
277,0,0.4538,0.123,1.684,0,-,5.5400000000000005e-05,9.28,0.1346
278,0,0.4433,0.1241,1.6847,0,-,5.560000000000001e-05,9.28,0.1167
279,0,0.3778,0.137,1.7477,0,-,5.580000000000001e-05,9.27,0.1106
280,0,0.4242,0.1237,1.6611,0,-,5.6000000000000006e-05,9.28,0.1125
281,0,0.4089,0.1298,1.7071,0,-,5.620000000000001e-05,9.28,0.0991
282,0,0.3856,0.1326,1.7118,0,-,5.6399999999999995e-05,9.28,0.1043
283,0,0.3753,0.1279,1.654,0,-,5.66e-05,9.27,0.113
284,0,0.3748,0.1252,1.627,0,-,5.68e-05,9.26,0.1019
285,0,0.3798,0.1264,1.6434,0,-,5.6999999999999996e-05,9.28,0.1096
286,0,0.3881,0.1249,1.6367,0,-,5.72e-05,9.27,0.1016
287,0,0.3826,0.1356,1.7384,0,-,5.74e-05,9.27,0.1104
288,0,0.4412,0.1268,1.7088,0,-,5.76e-05,9.27,0.1108
289,0,0.4013,0.1224,1.6248,0,-,5.7799999999999995e-05,9.26,26.8775
290,0,0.4042,0.1297,1.7008,0,-,5.8e-05,9.26,0.1062
291,0,0.4129,0.1226,1.6392,0,-,5.82e-05,9.27,0.1177
292,0,0.4221,0.1163,1.5851,0,-,5.8399999999999997e-05,9.27,0.1119
293,0,0.3888,0.1238,1.6264,0,-,5.86e-05,9.27,0.1045
294,0,0.3947,0.1233,1.6277,0,-,5.88e-05,9.26,0.1043
295,0,0.397,0.1168,1.5655,0,-,5.9e-05,9.27,0.1115
296,0,0.4742,0.1158,1.6324,0,-,5.92e-05,9.27,0.1127
297,0,0.4068,0.1132,1.5386,0,-,5.94e-05,9.27,0.101
298,0,0.3802,0.1158,1.5379,0,-,5.96e-05,9.27,0.1069
299,0,0.4159,0.1104,1.5199,0,-,5.9800000000000003e-05,9.27,0.1111
300,0,0.4167,0.108,1.4962,0,-,6e-05,9.28,0.1029
